Event	ID	Name			Wwise Object Path	Notes
	231575099	Play_Ellen_Heal			\Default Work Unit\Play_Ellen\Play_Ellen_Heal	
	278617630	Play_Ambience			\Default Work Unit\Play_Ambience	
	364247913	Play_ChestOpen			\Default Work Unit\Play_Environment\Play_ChestOpen	
	519354622	Play_Ellen_Hurt			\Default Work Unit\Play_Ellen\Play_Ellen_Hurt	
	594124390	Play_WeaponPickUp			\Default Work Unit\Play_Environment\Play_WeaponPickUp	
	749645064	Play_Chomper_Hurt			\Default Work Unit\Play_Enemy\Play_Chomper\Play_Chomper_Hurt	
	756395797	Play_Ellen_Jump			\Default Work Unit\Play_Ellen\Play_Ellen_Jump	
	826593012	Play_Grenadier_Melee			\Default Work Unit\Play_Enemy\Play_Grenadier\Play_Grenadier_Melee	
	843996146	Play_BoxBreak			\Default Work Unit\Play_Environment\Play_BoxBreak	
	931488463	Play_Chomper_Attack			\Default Work Unit\Play_Enemy\Play_Chomper\Play_Chomper_Attack	
	985089565	Play_Ellen_Death			\Default Work Unit\Play_Ellen\Play_Ellen_Death	
	1063700270	Play_MainMenuBGM			\Default Work Unit\Play_MainMenuBGM	
	1067323442	Play_ChestAvailable			\Default Work Unit\Play_Environment\Play_ChestAvailable	
	1263684764	Play_FloorPlate			\Default Work Unit\Play_Environment\Play_FloorPlate	
	1323942960	Stop_MainMenuBGM			\Default Work Unit\Stop_MainMenuBGM	
	1363968655	Play_Grenadier_Range_1			\Default Work Unit\Play_Enemy\Play_Grenadier\Play_Grenadier_Range_1	
	1473547871	Play_UI_StartGame			\Default Work Unit\Play_UI\Play_UI_StartGame	
	1986548623	Play_UI_Exit			\Default Work Unit\Play_UI\Play_UI_Exit	
	2086598241	Play_Grenadier_Range_2_Ammo			\Default Work Unit\Play_Enemy\Play_Grenadier\Play_Grenadier_Range_2_Ammo	
	2094447813	Play_Grenadier_Footsteps			\Default Work Unit\Play_Enemy\Play_Grenadier\Play_Grenadier_Footsteps	
	2439963732	Play_Ellen_Land_Roll			\Default Work Unit\Play_Ellen\Play_Ellen_Land_Roll	
	2640353952	Play_CollectedKey			\Default Work Unit\Play_Environment\Play_CollectedKey	
	2696401305	Play_Grenadier_Range_2_Throw			\Default Work Unit\Play_Enemy\Play_Grenadier\Play_Grenadier_Range_2_Throw	
	2761388991	Play_Chomper_Death			\Default Work Unit\Play_Enemy\Play_Chomper\Play_Chomper_Death	
	2923999633	Play_Ellen_Attack_VO			\Default Work Unit\Play_Ellen\Play_Ellen_Attack_VO	
	3111063598	Play_UI_OnHover			\Default Work Unit\Play_UI\Play_UI_OnHover	
	3197300806	Play_DoorOpen			\Default Work Unit\Play_DoorOpen	
	3225604978	Play_Ellen_Spawn			\Default Work Unit\Play_Ellen\Play_Ellen_Spawn	
	3337034902	Play_Grenadier_Death			\Default Work Unit\Play_Enemy\Play_Grenadier\Play_Grenadier_Death	
	3417550891	Play_Grenadier_Hurt			\Default Work Unit\Play_Enemy\Play_Grenadier\Play_Grenadier_Hurt	
	3439843113	Play_Ellen_Attack			\Default Work Unit\Play_Ellen\Play_Ellen_Attack	
	3523988694	Play_Chomper_Growl			\Default Work Unit\Play_Enemy\Play_Chomper\Play_Chomper_Growl	
	3570890048	Play_UI_OnClick			\Default Work Unit\Play_UI\Play_UI_OnClick	
	3703199980	Play_Ellen_ShieldCrack			\Default Work Unit\Play_Ellen\Play_Ellen_ShieldCrack	
	3742480528	Play_Chomper_Footsteps			\Default Work Unit\Play_Enemy\Play_Chomper\Play_Chomper_Footsteps	
	3756943418	Play_Ellen_Footsteps			\Default Work Unit\Play_Ellen\Play_Ellen_Footsteps	
	3865522774	Play_StoneKey			\Default Work Unit\Play_Environment\Play_StoneKey	
	3905148667	Play_UI_Open			\Default Work Unit\Play_UI\Play_UI_Open	
	3913336272	Play_Spitter_Attack			\Default Work Unit\Play_Enemy\Play_Spitter\Play_Spitter_Attack	
	4016738326	Play_PortalEnter			\Default Work Unit\Play_Environment\Play_PortalEnter	
	4018741819	Play_Ellen_Attack_Hit			\Default Work Unit\Play_Ellen\Play_Ellen_Attack_Hit	
	4160876689	Play_Spitter_Attack_Splat			\Default Work Unit\Play_Enemy\Play_Spitter\Play_Spitter_Attack_Splat	

Switch Group	ID	Name			Wwise Object Path	Notes
	2385628198	Footsteps			\Default Work Unit\Footsteps	

Switch	ID	Name	Switch Group			Notes
	1181096339	Wet	Footsteps			
	1216965916	Stone	Footsteps			
	4248645337	Grass	Footsteps			

State Group	ID	Name			Wwise Object Path	Notes
	2507554221	FootstepsState			\Default Work Unit\FootstepsState	

State	ID	Name	State Group			Notes
	748895195	None	FootstepsState			
	1181096339	Wet	FootstepsState			
	1216965916	Stone	FootstepsState			
	4248645337	Grass	FootstepsState			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	195935305	Chomper Growl 4	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\95\{9535266E-C990-EBC9-E866-CA87EB7316AF}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemies_Chomper\Chomper_Growl\Chomper Growl 4		93096
	220070146	Player Death VO 2	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\E9\{E980763C-9577-AA88-49FE-31614680ECF5}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Death_VO\Player Death VO 2		336096
	229042767	Land (Roll) 1	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\6B\{6BA472EF-1943-BC96-59DD-68859B0F52FB}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Land_Roll\Land (Roll) 1		84096
	233327949	Environment_Weapon Pick Up	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\B9\{B9DBCB6E-44AA-0CAC-1EE4-FB2244694DBC}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Environment_Weapon Pick Up		1536096
	245141749	Player Death VO 4	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\A5\{A5CE6F78-8AE2-EC46-257F-542356511AB8}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Death_VO\Player Death VO 4		384096
	245858301	Player Hurt VO 11	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\02\{02240E4A-209F-CC6F-126A-96ACF8B3C0B8}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Hurt_VO\Player Hurt VO 11		96096
	274113596	Chomper Growl 1	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\EE\{EE15986D-30D3-8F94-6459-0A2222C5101D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemies_Chomper\Chomper_Growl\Chomper Growl 1		94596
	291004337	Player Attack Hit 1	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\FC\{FCE460FD-5466-0660-3CA1-958C392B384C}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Attack_Hit\Player Attack Hit 1		72096
	307950144	Chomper Footsteps 1	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\6D\{6D79B798-ADF8-3281-E036-8BA1B14A6DC1}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemies_Chomper\Chomper_Footsteps\Chomper Footsteps 1		31596
	310388965	Grenadier_Range_1	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\96\{9631F314-142C-74F2-43E8-10A533F64629}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemies_Grenadier\Grenadier_Range_1		502446
	332632446	Chomper Attack 2	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\4D\{4D0706ED-0CB7-BACF-3491-926B5C6D40A8}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemies_Chomper\Chomper_Attack\Chomper Attack 2		53176
	340489665	Player Attack Hit 4	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\88\{88E0689A-223E-855A-A1D4-804202522776}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Attack_Hit\Player Attack Hit 4		75096
	349833729	Atk whoosh 2	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\7D\{7DEF613D-E560-3C68-9F72-FEA5E0FFF054}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Attack\Atk whoosh 2		51096
	362534486	Player Death VO 3	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\32\{32001A04-0A67-4AC7-75EA-B3A8CBCF27D4}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Death_VO\Player Death VO 3		93096
	367911780	Environment_Floor Plate	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\BE\{BEC485EE-0497-15DF-A4AB-C4A861AFF85D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Environment_Floor Plate		241012
	372534494	Grenadier Melee 7	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\B2\{B249B0C6-3E57-C515-6FFC-EC896D8CD9DF}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemies_Grenadier\Grenadier_Melee\Grenadier Melee 7		96096
	373168581	Atk whoosh 3	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\A9\{A998CA9D-D4DA-9C00-FFCE-ABBABC3955DE}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Attack\Atk whoosh 3		51096
	382990415	Chomper Hurt 3	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\23\{2340F8DF-CBBB-F2CC-D216-90C394806211}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemies_Chomper\Chomper_Hurt\Chomper Hurt 3		87096
	397900314	Grass Footsteps 8	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\73\{7386A35B-1DD2-F4DB-AA78-5306321E601D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Footsteps\Grass\Grass Footsteps 8		36096
	402853597	Forest BGM	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\57\{57FB0CB9-2B8A-37DA-D37F-DE209BBC50F3}.wem		\Interactive Music Hierarchy\Default Work Unit\Ambience_Playlist\Ambience_Segment\Forest BGM		9990240
	407247424	UI_On Click	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\DD\{DDDF9DF5-23A7-2E25-1D06-069AE8E84653}.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI_On Click		594096
	419368078	Player Atk VO 2	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\61\{61CF13D7-1FAA-A950-9D25-EB7E00419F92}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Attack_VO\Player Atk VO 2		48096
	421207500	Atk whoosh 1	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\45\{455A2D74-2D22-FB5D-83B7-27FC5BD8AE52}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Attack\Atk whoosh 1		51096
	430098898	Grenadier Footsteps 4	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\F2\{F2259E24-14AB-D693-382D-ECD1C84E9A71}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemies_Grenadier\Grenadier_Footsteps\Grenadier Footsteps 4		79596
	434472521	Atk whoosh 8	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\11\{11254E22-86DD-20C1-2C8A-A71069483B2C}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Attack\Atk whoosh 8		72096
	434893254	Player Attack Hit 2	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\3E\{3EFE6E64-C430-CF5B-54F9-D049DEFB2D61}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Attack_Hit\Player Attack Hit 2		63096
	441470848	Atk whoosh 6	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\05\{05E06A61-C02A-F743-0B67-A2FBBB91529A}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Attack\Atk whoosh 6		64304
	444590937	Ellen_Jump	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\FD\{FD15DF06-C5D9-B326-F89C-36353BAA83D1}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Jump		100716
	448723925	Player Atk VO 12	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\C3\{C31782FB-E9BF-A857-84E4-745BE6D2BF61}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Attack_VO\Player Atk VO 12		48096
	451513684	Ellen_Spawn	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\A8\{A8C1AD26-B1B7-94ED-B5B7-DBF64B7F6CE1}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Spawn		222096
	457380983	Player Atk VO 6	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\84\{849CE1FD-17FE-60C7-58BA-1A369831C42B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Attack_VO\Player Atk VO 6		144096
	473789794	Player Atk VO 5	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\7E\{7E6B6427-16B0-1182-F7C3-8984430F8445}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Attack_VO\Player Atk VO 5		48096
	484984276	Grenadier Footsteps 3	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\D5\{D591B59E-17A2-80FE-C089-7C99C920D367}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemies_Grenadier\Grenadier_Footsteps\Grenadier Footsteps 3		79596
	488128510	Environment_Collected Key	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\D0\{D00C7EA9-999D-47B1-ECA0-C793866AC36D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\Environment_Collected Key		878512
	493340634	Spitter Attack 2	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\9F\{9FAF9EC1-1C30-B559-CE59-0F99F269428A}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemies_Spitter\Spitter_Attack\Spitter Attack 2		96096
	508803332	UI_Exit	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\D8\{D824FDBE-9EF9-5F0D-968B-E1CBC564A838}.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI_Exit		594096
	512803514	Grenadier Melee 6	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\74\{74E8DACD-2D62-0986-B903-AD5AE999441B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemies_Grenadier\Grenadier_Melee\Grenadier Melee 6		96096
	524834539	Chomper Footsteps 3	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\4C\{4CF36EF7-D860-5789-F15F-ACB5138EFD11}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemies_Chomper\Chomper_Footsteps\Chomper Footsteps 3		31596
	529980481	Player Hurt VO 2	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\B3\{B3E0FE18-892E-A7F4-E93B-696D11F031C4}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Hurt_VO\Player Hurt VO 2		120096
	534282987	Chomper Hurt 4	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\F6\{F61EA287-F5BD-DC15-E993-23074E8C3072}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemies_Chomper\Chomper_Hurt\Chomper Hurt 4		96096
	559402150	Player Atk VO 8	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\A3\{A3828CB4-752D-30D0-07C2-1632301E7773}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Attack_VO\Player Atk VO 8		144096
	582235645	Atk whoosh 4	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\57\{57620654-985D-48C3-95C2-740AAE822162}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Attack\Atk whoosh 4		147096
	594549966	Grass Footsteps 5	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\E0\{E000C5D8-2CE5-467A-F740-69139EF2A68B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Footsteps\Grass\Grass Footsteps 5		36096
	603771805	Land (Roll) 2	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\E7\{E7BC0E26-FF88-EB8D-1127-104F903E101F}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ellen\Ellen_Land_Roll\Land (Roll) 2		84096
	612278653	Chomper Footsteps 5	C:\Users\User\Documents\AdventureGameRepo\AdventureGameRepo_WwiseProject\.cache\96\{9675FC88-40B2-9E4A-C917-0FDB91B9C66B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemies_Chomper\Chomper_Footsteps\Chomper Footsteps 5		31596
